RDA label,RDA IRI,pseudo-Turtle,Kiegel syntax
has degree committee member (RDA 18.5),http://rdaregistry.info/Elements/w/P10284,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/dgs> ;
   bf:agent [ a bf:Person ;
      rdfs:label ""P10284value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/dgs> ;
   bf:agent <P10284value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/dgs> > agent >> Person > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/dgs>"
has defendant corporate body (RDA 18.5),http://rdaregistry.info/Elements/w/P10285,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/dfd> ;
   bf:agent [ a bf:Organization;
      rdfs:label ""P10285value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/dfd> ;
   bf:agent <P10285value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/dfd> > agent >> Organization > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/dfd>"
has defendant person (RDA 18.5),http://rdaregistry.info/Elements/w/P10286,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/dfd> ;
   bf:agent [ a bf:Person ;
      rdfs:label ""P10286value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/dfd> ;
   bf:agent <P10286value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/dfd> > agent >> Person > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/dfd>"
has commissioning body agent (RDA 18.5),http://rdaregistry.info/Elements/w/P10287,"bf:contribution [ a bf:Contribution ;
   bf:role [ a bf:Role ;
      rdfs:label ""commissioning body"" ] ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P10287value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role [ a bf:Role ;
      rdfs:label ""commissioning body"" ] ;
   bf:agent <P10287value> ] .","contribution >> Contribution > role >> Role > rdfs:label=""commissioning body"" ; > agent >> Agent > rdfs:label
or
contribution >> Contribution > agent* > role >> Role > rdfs:label=""commissioning body"" "
is oratorio adaptation of work (RDA 24.5),http://rdaregistry.info/Elements/w/P10288,"bf:derivativeOf <P10288value> .
# with literal value
bf:derivativeOf [ a bf:Work ;
   rdfs:label ""P10288value"" ] .","derivativeOf*
or
derivativeOf >> Work > rdfs:label"
is adapted as oratorio work (RDA 24.5),http://rdaregistry.info/Elements/w/P10289,"bf:hasDerivative <P10289value> .
# with literal value
bf:hasDerivative [ a bf:Work ;
    rdfs:label ""P10289value"" ] .","hasDerivative*
or
hasDerivative >> Work > rdfs:label
"
is inspired by (RDA 24.5),http://rdaregistry.info/Elements/w/P10290,"bf:derivativeOf <P10290value> .
# with literal value
bf:derivativeOf [a bf:Work ;
   rdfs:label ""P10290value"" ] .","derivativeOf*
or
derivativeOf >> Work > rdfs:label"
is inspiration for (RDA 24.5),http://rdaregistry.info/Elements/w/P10291,"bf:hasDerivative <P10291value> .
# with literal value
bf:hasDerivative [ a bf:Work ;
    rdfs:label ""P10291value"" ] .","hasDerivative*
or
hasDerivative >> Work > rdfs:label
"
has participant in treaty (RDA 18.5),http://rdaregistry.info/Elements/w/P10292,"bf:contribution [ a bf:Contribution ;
   bf:role [ a bf:Role ;
      rdfs:label ""participant in treaty"" ] ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P10292value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role [a bf:Role ;
      rdfs:label ""participant in treaty"" ] ;
   bf:agent <P10292value> ] .","contribution >> Contribution > role >> Role > rdfs:label=""participant in treaty"" ; > agent >> Agent > rdfs:label
or
contribution >> Contribution > agent* > role >> Role > rdfs:label=""participant in treaty"" "
has researcher agent (RDA 18.5),http://rdaregistry.info/Elements/w/P10293,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/res> ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P10293value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/res> ;
   bf:agent <P10293value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/res> > agent >> Agent > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/res>"
has commemoration (RDA 24.5),http://rdaregistry.info/Elements/w/P10294,"bf:referencedBy <P10294value> .
# with literal value
bf:referencedBy [ a bf:Work ;
rdfs:label ""P10294value"" ] .","referencedBy*
or
referencedBy >> Work > rdfs:label
"
is commemoration of (RDA 24.5),http://rdaregistry.info/Elements/w/P10295,"bf:references <P10295value> .
# with literal value
bf:references [ a bf:Work ;
rdfs:label ""P10295value"" ] .","references*
or
references >> Work > rdfs:label
"
has organizer agent (RDA 18.5),http://rdaregistry.info/Elements/w/P10297,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/orm> ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P10297value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/orm> ;
   bf:agent <P10297value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/orm> > agent >> Agent > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/orm>"
has editorial director agent (RDA 18.5),http://rdaregistry.info/Elements/w/P10298,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/edt> ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P10298value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/edt> ;
   bf:agent <P10298value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/edt> > agent >> Agent > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/edt>"
has founding agent of work (RDA 18.5),http://rdaregistry.info/Elements/w/P10299,"bf:contribution [ a bf:Contribution ;
   bf:role [ a bf:Role ;
      rdfs:label ""founder "" ]  ;
   bf:agent [ a bf:Agent;
      rdfs:label ""P10299value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role [a bf:Role ;
      rdfs:label ""founder"" ] ;
   bf:agent <P10299value> ] .","contribution >> Contribution > role >> Role > rdfs:label=""founder"" ; > agent >> Agent > rdfs:label
or
contribution >> Contribution > agent* > role >> Role > rdfs:label=""founder"" "
has latitude (RDA 7.4.2),http://rdaregistry.info/Elements/w/P10300,"bf:coordinates ""P10300value"" .",coordinates
has longitude (RDA 7.4.2),http://rdaregistry.info/Elements/w/P10301,"bf:coordinates ""P10301value"" .",coordinates
has right ascension (RDA 7.4.4),http://rdaregistry.info/Elements/w/P10302,"bf:ascensionAndDeclination ""P10302value"" .",ascensionAndDeclination
has declination (RDA 7.4.4),http://rdaregistry.info/Elements/w/P10303,"bf:ascensionAndDeclination ""P10303value"" .",ascensionAndDeclination
has audio producer agent (RDA 18.5),http://rdaregistry.info/Elements/w/P10304,"bf:contribution [ a bf:Contribution ;
   bf:role [ a bf:Role ;
      rdfs:label ""audio producer"" ] ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P10304value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role [a bf:Role ;
      rdfs:label ""audio producer"" ] ;
   bf:agent <P10304value> ] .","contribution >> Contribution > role >> Role > rdfs:label=""audio producer"" ; > agent >> Agent > rdfs:label
or
contribution >> Contribution > agent* > role >> Role > rdfs:label=""audio producer"" "
has casting director agent (RDA 18.5),http://rdaregistry.info/Elements/w/P10305,"bf:contribution [ a bf:Contribution ;
   bf:role [ a bf:Role ;
      rdfs:label ""casting director"" ] ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P10305value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role [a bf:Role ;
      rdfs:label ""casting director"" ] ;
   bf:agent <P10305value> ] .","contribution >> Contribution > role >> Role > rdfs:label=""casting director"" ; > agent >> Agent > rdfs:label
or
contribution >> Contribution > agent* > role >> Role > rdfs:label=""casting director"" "
has remix artist agent (RDA 18.5),http://rdaregistry.info/Elements/w/P10306,"bf:contribution [ a bf:Contribution ;
   bf:role [ a bf:Role ;
      rdfs:label ""remix artist"" ] ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P10306value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role [a bf:Role ;
      rdfs:label ""remix artist"" ] ;
   bf:agent <P10306value> ] .","contribution >> Contribution > role >> Role > rdfs:label=""remix artist"" ; > agent >> Agent > rdfs:label
or
contribution >> Contribution > agent* > role >> Role > rdfs:label=""remix artist"" "
has related RDA entity of work,http://rdaregistry.info/Elements/w/P10307,"bf:relatedTo <P10307value> .
# with literal value
bf:relatedTo [ a bf:Work ;
   rdfs:label ""P10307value"" ] .","relatedTo*
or
relatedTo >> Work > rdfs:label
"
has related expression of work,http://rdaregistry.info/Elements/w/P10308,"bf:relatedTo <P10308value> .
# with literal value
bf:relatedTo [ a bf:Work ;
   rdfs:label ""P10308value"" ] .","relatedTo*
or
relatedTo >> Work > rdfs:label
"
has related manifestation of work,http://rdaregistry.info/Elements/w/P10309,"bf:hasInstance <P10309value> .
# with literal value
bf:hasInstance [ a bf:Instance ;
   rdfs:label ""P10309value"" ] .","hasInstance*
or
hasInstance >> Instance > rdfs:label"
has related item of work,http://rdaregistry.info/Elements/w/P10310,"bf:relatedTo <P10310value> .
# with literal value
bf:relatedTo [ a bf:Item ;
   rdfs:label ""P10310value"" ] .","relatedTo*
or
relatedTo >> Item > rdfs:label
"
has related agent of work,http://rdaregistry.info/Elements/w/P10311,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P10311value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P10311value> ] .","contribution >> Contribution > agent >> Agent > rdfs:label
or
contribution >> Contribution > agent*"
has related person of work,http://rdaregistry.info/Elements/w/P10312,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Person ;
      rdfs:label ""P10312value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P10312value> ] .","contribution >> Contribution > agent >> Person > rdfs:label
or
contribution >> Contribution > agent*"
has related family of work,http://rdaregistry.info/Elements/w/P10313,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Family ;
      rdfs:label ""P10313value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P10313value> ] .","contribution >> Contribution > agent >> Family > rdfs:label
or
contribution >> Contribution > agent*"
has related corporate body of work,http://rdaregistry.info/Elements/w/P10314,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Organization ;
      rdfs:label ""P10314value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P10314value> ] .","contribution >> Contribution > agent >> Organization > rdfs:label
or
contribution >> Contribution > agent*"
has related collective agent of work,http://rdaregistry.info/Elements/w/P10315,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P10315value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P10315value> ] .","contribution >> Contribution > agent >> Agent > rdfs:label
or
contribution >> Contribution > agent*"
has related place of work,http://rdaregistry.info/Elements/w/P10316,"bf:place [ a bf:Place;
   rdfs:label ""P10316value"" ] .
# with IRI value
bf:place <P10316value> .","place >> Place > rdfs:label
or
place *
"
has related timespan of work,http://rdaregistry.info/Elements/w/P10317,not mapped,not mapped
has related nomen of work,http://rdaregistry.info/Elements/w/P10318,not mapped,not mapped
has subject agent,http://rdaregistry.info/Elements/w/P10319,"bf:subject <P10319value> .
# with literal value
bf:subject [ a madsrdf:Name;
   rdfs:label  ""P10319value"" ] .","subject*
or
subject >> madsrdf:Title > rdfs:label"
has subject collective agent,http://rdaregistry.info/Elements/w/P10320,"bf:subject <P10320value> .
# with literal value
bf:subject [ a madsrdf:Name;
   rdfs:label  ""P10320value"" ] .","subject*
or
subject >> madsrdf:Title > rdfs:label"
has subject place,http://rdaregistry.info/Elements/w/P10321,"bf:subject <P10321value> .
# with literal value
bf:subject [ a madsrdf:Geographic ;
   rdfs:label  ""P10321value"" ] .","subject*
or
subject >> madsrdf:Geographic > rdfs:label"
has subject timespan,http://rdaregistry.info/Elements/w/P10322,not mapped,not mapped
has subject nomen,http://rdaregistry.info/Elements/w/P10323,not mapped,not mapped
has subject RDA entity,http://rdaregistry.info/Elements/w/P10324,not mapped,not mapped
is description of person (RDA 23.5),http://rdaregistry.info/Elements/w/P10325,"bf:subject <P10325value>
# with literal value.
bf:subject [ a madsrdf:Name;
   rdfs:label  ""P10325value"" ] .","subject*
or
subject >> madsrdf:Name > rdfs:label"
is description of corporate body (RDA 23.5),http://rdaregistry.info/Elements/w/P10326,"bf:subject <P10326value> .
# with literal value
bf:subject [ a madsrdf:Name;
   rdfs:label  ""P10326value"" ] .","subject*
or
subject >> madsrdf:Name > rdfs:label"
is description of family (RDA 23.5),http://rdaregistry.info/Elements/w/P10327,"bf:subject <P10327value> .
# with literal value
bf:subject [ a madsrdf:Name;
   rdfs:label  ""P10327value"" ] .","subject*
or
subject >> madsrdf:Name > rdfs:label"
has access point for work (RDA 6.1.2),http://rdaregistry.info/Elements/w/P10328,"bf:identifiedBy [ a bf:Identifier ;
   rdf:value ""P10328value"";
   bf:note [ a bf:Note ;
      rdfs:label ""Access point"" ;
      bf:noteType ""type of identifier"" ] ;
   bf:source [ a bf:Source ;
         rdfs:label ""RDA"" ] ] .","identifiedBy >> Identifier > rdf:value > note >> Note > rdfs:label=""Access point"" > noteType=""type of identifier"" ; > source >> Source > rdfs:label=""RDA"""
has appellation of work,http://rdaregistry.info/Elements/w/P10329,"rdfs:label ""P10329value"" .",rdfs:label
has note on work (RDA 5.9),http://rdaregistry.info/Elements/w/P10330,"bf:note [ a bf:Note ;
   rdfs:label ""P10330value"" ] .",note >> Note > rdfs:label
has authorized access point for work (*),http://rdaregistry.info/Elements/w/P10331,"bf:identifiedBy [ a bf:Identifier ;
   rdf:value ""P10331value"";
   bf:note [ a bf:Note ;
      rdfs:label ""Authorized access point"" ;
      bf:noteType ""type of identifier"" ] ;
   bf:source [ a bf:Source ;
         rdfs:label ""RDA"" ] ] .","identifiedBy >> Identifier > rdf:value > note >> Note > rdfs:label=""Authorized access point"" > noteType=""type of identifier"" ; > source >> Source > rdfs:label=""RDA"" ; rdfs:label"
has variant access point for work,http://rdaregistry.info/Elements/w/P10332,"bf:identifiedBy [ a bf:Identifier ;
   rdf:value ""P10332value"" ;
   bf:note [ a bf:Note ;
      rdfs:label ""Variant access point"" ;
      bf:noteType ""type of identifier"" ] ;
   bf:source [ a bf:Source ;
         rdfs:label ""RDA"" ] ] .","identifiedBy >> Identifier > rdf:value > note >> Note > rdfs:label=""Variant access point"" > noteType=""type of identifier"" ; > source >> Source > rdfs:label=""RDA"""
has opus number (RDA 6.16.1.3.2),http://rdaregistry.info/Elements/w/P10333,"bf:musicOpusNumber ""P10333value"" .",musicOpusNumber
has serial number of musical work (RDA 6.16.1.3.1),http://rdaregistry.info/Elements/w/P10334,"bf:musicSerialNumber ""P10334value"" .",musicSerialNumber
has thematic index number (RDA 6.16.1.3.3),http://rdaregistry.info/Elements/w/P10335,"bf:musicThematicNumber ""P10335value"" .",musicThematicNumber
has transformation,http://rdaregistry.info/Elements/w/P10336,not mapped,not mapped
is transformation of,http://rdaregistry.info/Elements/w/P10337,not mapped,not mapped
is description of agent,http://rdaregistry.info/Elements/w/P10338,"bf:subject <P10338value> .
# with literal value
bf:subject [ a madsrdf:Agent ;
   rdfs:label  ""P10338value"" ] .","subject*
or
subject >> madsrdf:Agent > rdfs:label"
