RDA label,RDA IRI,pseudo-Turtle,Kiegel syntax
has caster collective agent,http://rdaregistry.info/Elements/m/P30382,"bf:provisionActivity [ a bf:Manufacture ;
    bf:agent  [  a bf:Agent ;
        rdfs:label “P30382value” ] ;
    bf:note  [ a bf:Note ;
        rdfs:label “Caster” ;
        bf:noteType “role in manufacture” ] ] ;
bf:contribution [ a bf:Contribution ;
    bf:agent  [  a bf:Agent ;
        rdfs:label “P30382value”] ;
    bf:role <http://id.loc.gov/vocabulary/relators/cas> ] .
# with IRI value
bf:provisionActivity [ a bf:Manufacture ;
    bf:agent  <P30382value> ;
    bf:note  [ a bf:Note ;
        rdfs:label “Caster” ;
        bf:noteType “role in manufacture” ] ;
bf:contribution [ a bf:Contribution ;
    bf:agent <P30382value> ;
    bf:role <http://id.loc.gov/vocabulary/relators/cas> ] .","provisionActivity >> Manufacture > agent >> Agent > rdfs:label ; note >> Note > rdfs:label=""Caster"" > noteType=""role in manufacture"" ; contribution >> Contribution > agent >> Agent > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/cas>
or
provisionActivity >> Manufacture > agent* > note >> Note > rdfs:label=""Caster"" > noteType=""role in manufacture"" ; contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/cas> "
has lithographer collective agent,http://rdaregistry.info/Elements/m/P30383,"bf:provisionActivity [ a bf:Manufacture ;
    bf:agent  [  a bf:Agent ;
        rdfs:label “P30383value” ] ;
    bf:note  [ a bf:Note ;
        rdfs:label “Lithographer” ;
        bf:noteType “role in manufacture” ] ] ;
bf:contribution [ a bf:Contribution ;
    bf:agent  [  a bf:Agent ;
        rdfs:label “P30383value”] ;
    bf:role <http://id.loc.gov/vocabulary/relators/ltg> ] .
# with IRI value
bf:provisionActivity [ a bf:Manufacture ;
    bf:agent  <P30383value> ;
    bf:note  [ a bf:Note ;
        rdfs:label “Lithographer” ;
        bf:noteType “role in manufacture” ] ;
bf:contribution [ a bf:Contribution ;
    bf:agent <P30383value> ;
    bf:role <http://id.loc.gov/vocabulary/relators/ltg> ] .","provisionActivity >> Manufacture > agent >> Agent > rdfs:label ; note >> Note > rdfs:label=""Lithographer"" > noteType=""role in manufacture"" ; contribution >> Contribution > agent >> Agent > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/ltg>
or
provisionActivity >> Manufacture > agent* > note >> Note > rdfs:label=""Lithographer"" > noteType=""role in manufacture"" ; contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/ltg> "
has platemaker collective agent,http://rdaregistry.info/Elements/m/P30384,"bf:provisionActivity [ a bf:Manufacture ;
    bf:agent  [  a bf:Agent ;
        rdfs:label “P30384value” ] ;
    bf:note  [ a bf:Note ;
        rdfs:label “Platemaker” ;
        bf:noteType “role in manufacture
    bf:agent  [  a bf:Agent ;
        rdfs:label “P30384value”] ;
    bf:role <http://id.loc.gov/vocabulary/relators/plt> ] .
# with IRI value
bf:provisionActivity [ a bf:Manufacture ;
    bf:agent  <P30384value> ;
    bf:note  [ a bf:Note ;
        rdfs:label “Platemaker” ;
        bf:noteType “role in manufacture” ] ;
bf:contribution [ a bf:Contribution ;
    bf:agent <P30384value> ;
    bf:role <http://id.loc.gov/vocabulary/relators/plt> ] .","provisionActivity >> Manufacture > agent >> Agent > rdfs:label ; note >> Note > rdfs:label=""Platemaker"" > noteType=""role in manufacture"" ; contribution >> Contribution > agent >> Agent > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/plt>
or
provisionActivity >> Manufacture > agent* > note >> Note > rdfs:label=""Platemaker"" > noteType=""role in manufacture"" ; contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/plt> "
has etcher collective agent,http://rdaregistry.info/Elements/m/P30385,"bf:provisionActivity [ a bf:Manufacture ;
    bf:agent  [  a bf:Agent ;
        rdfs:label “P30385value” ] ;
    bf:note  [ a bf:Note ;
        rdfs:label “Etcher” ;
        bf:noteType “role in manufacture” ] ] ;
bf:contribution [ a bf:Contribution ;
    bf:agent  [  a bf:Agent ;
        rdfs:label “P30385value”] ;
    bf:role <http://id.loc.gov/vocabulary/relators/etr> ] .
# with IRI value
bf:provisionActivity [ a bf:Manufacture ;
    bf:agent  <P30385value> ;
    bf:note  [ a bf:Note ;
        rdfs:label “Etcher” ;
        bf:noteType “role in manufacture” ] ;
bf:contribution [ a bf:Contribution ;
    bf:agent <P30385value> ;
    bf:role <http://id.loc.gov/vocabulary/relators/etr> ] .","provisionActivity >> Manufacture > agent >> Agent > rdfs:label ; note >> Note > rdfs:label=""Etcher"" > noteType=""role in manufacture"" ; contribution >> Contribution > agent >> Agent > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/etr>
or
provisionActivity >> Manufacture > agent* > note >> Note > rdfs:label=""Etcher"" > noteType=""role in manufacture"" ; contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/etr> "
has collotyper collective agent,http://rdaregistry.info/Elements/m/P30386,"bf:provisionActivity [ a bf:Manufacture ;
    bf:agent  [  a bf:Agent ;
        rdfs:label “P30386value” ] ;
    bf:note  [ a bf:Note ;
        rdfs:label “Collotyper” ;
        bf:noteType “role in manufacture” ] ] ;
bf:contribution [ a bf:Contribution ;
    bf:agent  [  a bf:Agent ;
        rdfs:label “P30386value”] ;
    bf:role <http://id.loc.gov/vocabulary/relators/clt> ] .
# with IRI value
bf:provisionActivity [ a bf:Manufacture ;
    bf:agent  <P30386value> ;
    bf:note  [ a bf:Note ;
        rdfs:label “Collotyper” ;
        bf:noteType “role in manufacture” ] ;
bf:contribution [ a bf:Contribution ;
    bf:agent <P30386value> ;
    bf:role <http://id.loc.gov/vocabulary/relators/clt> ] .","provisionActivity >> Manufacture > agent >> Agent > rdfs:label ; note >> Note > rdfs:label=""Collotyper"" > noteType=""role in manufacture"" ; contribution >> Contribution > agent >> Agent > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/clt>
or
provisionActivity >> Manufacture > agent* > note >> Note > rdfs:label=""Collotyper"" > noteType=""role in manufacture"" ; contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/clt> "
has printer collective agent,http://rdaregistry.info/Elements/m/P30387,"bf:provisionActivity [ a bf:Manufacture ;
    bf:agent  [  a bf:Agent ;
        rdfs:label “P30387value” ] ;
    bf:note  [ a bf:Note ;
        rdfs:label “Printer” ;
        bf:noteType “role in manufacture” ] ] ;
bf:contribution [ a bf:Contribution ;
    bf:agent  [  a bf:Agent ;
        rdfs:label “P30387value”] ;
    bf:role <http://id.loc.gov/vocabulary/relators/prt> ] .
# with IRI value
bf:provisionActivity [ a bf:Manufacture ;
    bf:agent  <P30387value> ;
    bf:note  [ a bf:Note ;
        rdfs:label “Printer” ;
        bf:noteType “role in manufacture” ] ;
bf:contribution [ a bf:Contribution ;
    bf:agent <P30387value> ;
    bf:role <http://id.loc.gov/vocabulary/relators/prt> ] .","provisionActivity >> Manufacture > agent >> Agent > rdfs:label ; note >> Note > rdfs:label=""Printer"" > noteType=""role in manufacture"" ; contribution >> Contribution > agent >> Agent > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/prt>
or
provisionActivity >> Manufacture > agent* > note >> Note > rdfs:label=""Printer"" > noteType=""role in manufacture"" ; contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/prt> "
has distributor collective agent,http://rdaregistry.info/Elements/m/P30388,"bf:provisionActivity [ a bf:Distribution ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P30388value"" ] ] .
# with IRI value
bf:provisionActivity [ a bf:Distribution ;
   bf:agent <P30388value> ] .","provisionActivity >> Distribution > agent >> Agent > rdfs:label
or
provisionActivity >> Distribution > agent*"
has producer collective agent of unpublished manifestation,http://rdaregistry.info/Elements/m/P30389,"bf:provisionActivity [ a bf:Production ;
    bf:agent  [  a bf:Agent ;
        rdfs:label “P30389value” ] ;
bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P30389value"" ] ;
   bf:role [ a bf:Role ;
         rdfs:label ""producer of unpublished manifestation"" ] ] .
# with IRI value
bf:provisionActivity [ a bf:Production ;
    bf:agent <P30389value> ;
bf:contribution [ a bf:Contribution ;
   bf:agent <P30389value> ;
   bf:role [ a bf:Role ;
      rdfs:label ""producer of unpublished manifestation"" ] ] .","provisionActivity >> Production > agent >> Agent > rdfs:label ; contribution >> Contribution > agent >> Agent > rdfs:label ; > role >> Role > rdfs:label=""producer of unpublished manifestation""
or
provisionActivity >> Production > agent* ; contribution >> Contribution > agent* > role >> Role > rdfs:label=""producer of unpublished manifestation"""
has manufacturer collective agent,http://rdaregistry.info/Elements/m/P30390,"bf:provisionActivity [ a bf:Manufacture ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P30390value"" ] ] .
# with IRI value
bf:provisionActivity [ a bf:Manufacture ;
   bf:agent <P30390value> ] .","provisionActivity >> Manufacture > agent >> Agent > rdfs:label
or
provisionActivity >> Manufacture > agent*"
has publisher collective agent,http://rdaregistry.info/Elements/m/P30391,"bf:provisionActivity [ a bf:Publication ;
   bf:agent <P30391value> .
# with literal value
bf:provisionActivity [ a bf:Publication ;
   bf: agent [ a bf:Agent ;
      rdfs:label ""P30391value"" ] ] .","provisionActivity >> Publication > agent*
or
provisionActivity >> Publication > agent >> Agent > rdfs:label "
has creator collective agent of manifestation,http://rdaregistry.info/Elements/m/P30392,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P30392value"" ] ;
   bf:role <http://id.loc.gov/vocabulary/relators/cre> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P30392value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/cre> ] .","contribution >> Contribution > agent >> Agent > rdfs:label > ; > role=<http://id.loc.gov/vocabulary/relators/cre>
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/cre>"
has papermaker collective agent,http://rdaregistry.info/Elements/m/P30393,"bf:provisionActivity [ a bf:Manufacture ;
    bf:agent  [  a bf:Agent ;
        rdfs:label “P30393value” ] ;
    bf:note  [ a bf:Note ;
        rdfs:label “Papermaker” ;
        bf:noteType “role in manufacture” ] ] ;
bf:contribution [ a bf:Contribution ;
    bf:agent  [  a bf:Agent ;
        rdfs:label “P300393value”] ;
    bf:role <http://id.loc.gov/vocabulary/relators/ppm> ] .
# with IRI value
bf:provisionActivity [ a bf:Manufacture ;
    bf:agent  <P30393value> ;
    bf:note  [ a bf:Note ;
        rdfs:label “Papermaker” ;
        bf:noteType “role in manufacture"" ] ;
bf:contribution [ a bf:Contribution ;
    bf:agent <P30393value> ;
    bf:role <http://id.loc.gov/vocabulary/relators/ppm> ] .","provisionActivity >> Manufacture > agent >> Agent > rdfs:label ; note >> Note > rdfs:label=""Papermaker"" > noteType=""role in manufacture"" ; contribution >> Contribution > agent >> Agent > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/ppm>
or
provisionActivity >> Manufacture > agent* > note >> Note > rdfs:label=""Papermaker"" > noteType=""role in manufacture"" ; contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/ppm> "
has contributor corporate body to aggregate,http://rdaregistry.info/Elements/m/P30394,not mapped,not mapped
has surveyor corporate body,http://rdaregistry.info/Elements/m/P30395,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Organization ;
      rdfs:label ""P30395value"" ] ;
   bf:role <http://id.loc.gov/vocabulary/relators/srv> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P30395value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/srv> ] .","contribution >> Contribution > agent >> Organization > rdfs:label ; > role=""http://id.loc.gov/vocabulary/relators/srv""
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/srv>"
has contributor corporate body of cartography,http://rdaregistry.info/Elements/m/P30396,"
bf:instanceOf [ a bf:Work ;
  bf:expressionOf [ a bf:Cartography ] ;
  bf:contribution [ a bf:Contribution ;
    bf:agent [ a bf:Organization;
      rdfs:label ""P30396value"" ] ;
    bf:role <http://id.loc.gov/vocabulary/relators/ctg> ] ] .
# with IRI value
bf:instanceOf [ a bf:Work ;
  bf:expressionOf [ a bf:Cartography ] ;
  bf:contribution [ a bf:Contribution ;
    bf:agent <P30396value> ;
    bf:role <http://id.loc.gov/vocabulary/relators/ctg> ] ] .","instanceOf >> Work > expressionOf >> Cartography ; > contribution >> Contribution > agent >> Organization > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/ctg>
or
instanceOf >> Work > expressionOf >> Cartography ; > contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/ctg>"
has contributor corporate body of choreography,http://rdaregistry.info/Elements/m/P30397,"
bf:instanceOf [ a bf:Work ;
  bf:contribution [ a bf:Contribution ;
    bf:agent [ a bf:Organization ;
      rdfs:label ""P30397value"" ] ;
    bf:role <http://id.loc.gov/vocabulary/relators/chr> ] ] .
# with IRI value
bf:instanceOf [ a bf:Work ;
  bf:contribution [ a bf:Contribution ;
    bf:agent <P30397value> ;
    bf:role <http://id.loc.gov/vocabulary/relators/chr> ] ] .","instanceOf >> Work > contribution >> Contribution > agent >> Organization > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/chr>
or
instanceOf >> Work > contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/chr>"
has contributor corporate body of moving image,http://rdaregistry.info/Elements/m/P30398,"
bf:instanceOf [ a bf:Work ;
  bf:expressionOf [ a bf:MovingImage ] ;
  bf:contribution [ a bf:Contribution ;
    bf:agent [ a bf:Organization ;
      rdfs:label ""P30398value"" ] ;
    bf:role [ a bf:Role ;
      rdfs:label ""contributor of moving image"" ] ] ] .
# with IRI value
bf:instanceOf [ a bf:Work ;
  bf:expressionOf [ a bf:MovingImage ] ;
  bf:contribution [ a bf:Contribution ;
    bf:agent <P30398value> ;
    bf:role [ a bf:Role ;
      rdfs:label ""contributor of moving image"" ] ] ] .","instanceOf >> Work > expressionOf >> MovingImage ; > contribution >> Contribution > agent >> Organization > rdfs:label ; > role >> Role > rdfs:label=""contributor of moving image""
or
instanceOf >> Work > expressionOf >> MovingImage ; > contribution >> Contribution > agent* > role >> Role > rdfs:label=""contributor of moving image"""
has contributor corporate body of music,http://rdaregistry.info/Elements/m/P30399,"
bf:instanceOf [ a bf:Work ;
  bf:contribution [ a bf:Contribution ;
    bf:agent [ a bf:Organization ;
      rdfs:label ""P30399value"" ] ;
    bf:role [ a bf:Role ;
      rdfs:label ""contributor of music"" ] ] ] .
# with IRI value
bf:instanceOf [ a bf:Work ;
  bf:contribution [ a bf:Contribution ;
    bf:agent <P30399value> ;
    bf:role [ a bf:Role ;
      rdfs:label ""contributor of music"" ] ] ] .","instanceOf >> Work > contribution >> Contribution > agent >> Organization > rdfs:label ; > role >> Role > rdfs:label=""contributor of music""
or
instanceOf >> Work > contribution >> Contribution > agent* > role >> Role > rdfs:label=""contributor of music"""
