original_RDA_identifier,equivalent_BF_identifier
6b8dac8d-bcad-4af9-b3a4-bbe4b0886d2d,5db80fa6-2a64-469f-b24d-8c0d32181497
6f37ad8e-93a0-40d2-b43e-1f7cc9e195b6,12441e75-4c7d-4efd-a367-22d65a401fdb
6fa80990-31fd-437a-9a67-aedc27489141,ec9689a9-58b7-4415-acbd-54abaa903745
700dcd07-2ba5-4360-80a0-75339178addf,3dfad0df-a03a-465b-aa4d-8040c9947008
70de702f-3bad-492f-b4d2-1d22ff31a09c,4c88ec55-9d60-45cd-80a5-5f910ce384fa
73f6a5a5-53f2-4067-9c7c-5200ab8efb85,065b5575-b997-4daa-8504-0f40532b175b
74959199-9271-4353-844f-4819ba4f3f14,ce69bab2-7d80-463f-8d13-71920ad14f2e
749ba546-5a3a-4f31-bbbd-3a015adbd36a,18a252dc-9728-44a5-8e66-0d88e7e78a5d
74e37d6f-e45b-4f88-858b-e0f8ffd1937a,9d13538e-a56e-484d-8350-dadd5ea37354
7a1ce84e-ce37-488e-91fc-a21f24f09248,a3f03669-8100-472b-a03e-359070fff412
7a3d4f26-0cde-4a1b-8a2c-f36070e7499d,11491d59-d40b-47d7-b131-25f6808273b1
7b05a65a-8b90-46a2-bc23-4fd434cfb36d,e9a718b2-8682-47d0-b556-d22b9965f3ae
7c2c6757-3047-494e-8b13-2acc2ae54060,3af82215-407e-4fec-9f72-1f3c76665a24
7da5a062-e2cb-4c8a-acd4-2e600340dc83,2cd8b387-2236-4b9b-9a27-d641a502b76c
7e1467c7-83bb-41a5-8bd2-aba07d336fd4,a971eb39-e8b1-4f2c-868f-345c19d0c98b
81141d70-53d0-4864-ba9a-492ba667af87,b2a8b082-b92f-4e4a-ac97-a689088c213f
819654ab-832c-4866-8f4d-450f42c7fbc9,06088308-d2fa-44ed-8380-ff759b63cb58
8c86c5d3-08d7-4b88-83fb-e74283a6fe3e,ef765b13-3a00-4df1-8fad-cca5855414ee
90ecceaa-a3f1-4cdd-8e61-96d76bd1b160,47aadfdb-baf8-453d-8f47-096fe9fee7fa
930a9778-6a1a-4980-bed8-caa3ca055775,12804daf-1e1d-4608-916c-c59a29a8fbc9
95cb73d5-927f-41c2-9546-9b041de95bf0,96814936-9b7e-4a55-a4d0-7d14d5699207
95ce0610-1fac-4fbf-9f51-25fb002fd035,f8447834-aa51-41a8-87aa-6100ee50f56d
95cf5ef7-0942-4efc-af5e-b9301d3280d0,5d78a194-fa4a-4dca-a5d4-a53ac33ed84e
97fe31f3-dcc8-40d3-9f70-508a03abd48a,521960a7-39ca-44e5-ae3a-b3cd949ff55a
9925a8e6-ed73-4817-acbb-e844b70df187,5a8225c3-de0a-4739-9b9b-3046d4a79f6b
9ba5fa01-639d-4f65-a8f5-6799c0132f1e,374f3923-1ab6-4da3-b67b-ef26c9e02f10
9da40fe2-ab05-45b2-90b1-16d80d252e0b,86bc9fe5-fab5-4026-beaa-41202e89e2fc
a082ce4b-8133-4bb8-8deb-ad8e6a2a7faa,3c2451cb-a46b-48e4-a919-c21b02c3de35
a32b42cd-8d13-4301-bf16-fef767049670,e9501ca0-6fb5-42fd-9f15-91df5825f6da
a3992457-b75c-4237-baf2-c9c249e81e2b,9bbef344-f54b-4e33-975f-eb5710087563
a437ddab-f9c3-47b5-9acc-e20802c71e41,2131a3db-e85b-4a17-8305-50ecf4ded1d7
a5e2f0f4-d441-4b7e-ad45-2af468d6bf56,472d789c-3e05-4055-9e77-a493242685f3
a7a8b4fa-c730-4b24-ac39-0ada60ce6b9e,ea613a91-65e9-4b51-ba10-a94e1a6b1407
acd98131-e252-4adf-8000-84758282ea95,6c94dc2c-413a-457d-90dd-1d52d74b2c4d
ad4838ea-b5b7-4cdd-9bab-cf1f5d51217c,b5f5cf0b-7583-4ce3-bd17-b1d5d1c6f6f7
b09a2eac-c2b4-48fd-8d10-c2d99f0e1679,7b92a4d2-8397-447c-a27d-501c3dbfc05d
b109860f-1a89-4dda-b922-f06701f448f7,1ccfd9c3-c58f-4540-a4d8-fdd873bc9027
b1e9039f-d398-4d88-bf47-4e85591ee3ba,10676fdb-c375-4028-b17b-70b820a7dcef
b4c95cf4-9223-4c1a-9978-7428819d628d,ae23519d-4af0-4aa3-85d2-3cba05d76f34
